MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1890077	Foxo1	forkhead box O1	3		negative regulation of stress-activated MAPK cascade			ISO	Q12778 	J:164563 	
MGI:1278319	Fpr2	formyl peptide receptor 2	17		positive regulation of ERK1 and ERK2 cascade			ISO	P25090 	J:164563 	
MGI:1278318	Fpr-rs3	formyl peptide receptor, related sequence 3	17		positive regulation of ERK1 and ERK2 cascade			ISO	P25090 	J:164563 	
MGI:1278317	Fpr-rs4	formyl peptide receptor, related sequence 4	17		positive regulation of ERK1 and ERK2 cascade			ISO	P25090 	J:164563 	
MGI:2448176	Fpr-rs6	formyl peptide receptor, related sequence 6	17		positive regulation of ERK1 and ERK2 cascade			ISO	P25090 	J:164563 	
MGI:2448177	Fpr-rs7	formyl peptide receptor, related sequence 7	17		positive regulation of ERK1 and ERK2 cascade			ISO	P25090 	J:164563 	
MGI:1100860	Frs2	fibroblast growth factor receptor substrate 2	10		positive regulation of MAPK cascade	happens in eye		IMP	MGI:3521833 	J:94724 	
MGI:1100860	Frs2	fibroblast growth factor receptor substrate 2	10		positive regulation of MAPK cascade	happens in extraembryonic cell,happens in extraembryonic ectoderm,happens in ectodermal cell,happens in extraembryonic ectoderm		IMP	MGI:3580390 	J:98883 	
MGI:1100860	Frs2	fibroblast growth factor receptor substrate 2	10		positive regulation of MAPK cascade	happens in prostate gland		IMP	MGI:3689997 MGI:3768912 	J:131096 	
MGI:1100860	Frs2	fibroblast growth factor receptor substrate 2	10		regulation of ERK1 and ERK2 cascade			IMP	MGI:3768913 	J:203744 	
MGI:95583	Fshr	follicle stimulating hormone receptor	17		positive regulation of ERK1 and ERK2 cascade			ISO	P23945 	J:164563 	
MGI:95583	Fshr	follicle stimulating hormone receptor	17		positive regulation of ERK1 and ERK2 cascade			ISS	P23945 	J:342587 	
MGI:95583	Fshr	follicle stimulating hormone receptor	17		regulation of MAPK cascade	regulates MAPK cascade		IMP	MGI:2384087 	J:109411 	
MGI:108520	Fzd4	frizzled class receptor 4	7		positive regulation of JUN kinase activity			IGI	MGI:1923484 	J:163736 	
MGI:108520	Fzd4	frizzled class receptor 4	7		positive regulation of JUN kinase activity			IGI	MGI:2135272 	J:163736 	
MGI:108571	Fzd5	frizzled class receptor 5	1		positive regulation of JUN kinase activity			IDA		J:163736 	
MGI:108570	Fzd7	frizzled class receptor 7	1		positive regulation of MAPK cascade			IEA	ENSP00000286201 O75084 	J:342605 	
MGI:108570	Fzd7	frizzled class receptor 7	1		positive regulation of MAPK cascade			ISO	O75084 	J:164563 	
MGI:108460	Fzd8	frizzled class receptor 8	18		positive regulation of JUN kinase activity			IDA		J:163736 	
MGI:2136761	Fzd10	frizzled class receptor 10	5		positive regulation of JNK cascade			IEA	ENSP00000229030 Q9ULW2 	J:342605 	
MGI:2136761	Fzd10	frizzled class receptor 10	5		positive regulation of JNK cascade			ISO	Q9ULW2 	J:164563 	
MGI:108088	Gab1	growth factor receptor bound protein 2-associated protein 1	8		MAPK cascade	happens in epithelial cell		IMP	MGI:1926435 	J:61790 	
MGI:108088	Gab1	growth factor receptor bound protein 2-associated protein 1	8		positive regulation of MAP kinase activity	uses Mapk8		IMP	MGI:2667211 	J:83953 	
MGI:108088	Gab1	growth factor receptor bound protein 2-associated protein 1	8		positive regulation of MAPK cascade			IDA		J:77668 	
MGI:108088	Gab1	growth factor receptor bound protein 2-associated protein 1	8		positive regulation of MAPK cascade	positively regulates MAPK cascade		IMP	MGI:1926435 	J:61790 	
MGI:107799	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha	6		positive regulation of JNK cascade			IEA	ENSP00000360025 P24522 	J:342605 	
MGI:107799	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha	6		positive regulation of JNK cascade			ISO	P24522 	J:164563 	
MGI:107799	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha	6		positive regulation of p38MAPK cascade			IEA	ENSP00000360025 P24522 	J:342605 	
MGI:107799	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha	6		positive regulation of p38MAPK cascade			ISO	P24522 	J:164563 	
MGI:107776	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	10		positive regulation of JNK cascade			IEA	ENSP00000215631 O75293 	J:342605 	
MGI:107776	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	10		positive regulation of JNK cascade			ISO	O75293 	J:164563 	
MGI:107776	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	10		positive regulation of MAPK cascade			IDA		J:79231 	
MGI:107776	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	10		positive regulation of p38MAPK cascade			IEA	ENSP00000215631 O75293 	J:342605 	
MGI:107776	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	10		positive regulation of p38MAPK cascade			ISO	O75293 	J:164563 	
MGI:1346325	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	13		positive regulation of JNK cascade			ISO	O95257 	J:164563 	
MGI:1346325	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	13		positive regulation of MAPK cascade			IDA		J:79231 	
MGI:1346325	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	13		positive regulation of p38MAPK cascade			ISO	O95257 	J:164563 	
MGI:2685790	Garem1	GRB2 associated regulator of MAPK1 subtype 1	18		positive regulation of ERK1 and ERK2 cascade			IMP		J:332460 	
MGI:2685790	Garem1	GRB2 associated regulator of MAPK1 subtype 1	18		positive regulation of ERK1 and ERK2 cascade			ISO	Q9H706 	J:164563 	
MGI:2685790	Garem1	GRB2 associated regulator of MAPK1 subtype 1	18		positive regulation of ERK1 and ERK2 cascade			ISS	Q9H706 	J:342587 	
MGI:95660	Gas6	growth arrest specific 6	8		positive regulation of ERK1 and ERK2 cascade			ISO	Q14393 	J:73065 	
MGI:95665	Gba1	glucosylceramidase beta 1	3		negative regulation of MAP kinase activity			ISO	P04062 	J:164563 	
MGI:95665	Gba1	glucosylceramidase beta 1	3		negative regulation of MAPK cascade			IEA	ENSP00000357357 P04062 	J:342605 	
MGI:95674	Gcg	glucagon	2		positive regulation of ERK1 and ERK2 cascade			IDA		J:160042 	
MGI:1100870	Gcnt2	glucosaminyl (N-acetyl) transferase 2 (I blood group)	13		positive regulation of ERK1 and ERK2 cascade			IMP		J:205650 	
MGI:1100870	Gcnt2	glucosaminyl (N-acetyl) transferase 2 (I blood group)	13		positive regulation of ERK1 and ERK2 cascade			ISO	Q8N0V5 	J:164563 	
MGI:95689	Gdf6	growth differentiation factor 6	4		positive regulation of p38MAPK cascade			IMP		J:229306 	
MGI:1346047	Gdf15	growth differentiation factor 15	8		positive regulation of MAPK cascade			IMP		J:254140 	
MGI:1346047	Gdf15	growth differentiation factor 15	8		positive regulation of MAPK cascade			ISO	Q99988 	J:164563 	
MGI:1346047	Gdf15	growth differentiation factor 15	8		positive regulation of MAPK cascade			ISS	Q99988 	J:342587 	
MGI:3607786	Gfral	GDNF family receptor alpha like	9		positive regulation of MAPK cascade			IMP		J:254140 	
MGI:3607786	Gfral	GDNF family receptor alpha like	9		positive regulation of MAPK cascade			ISO	Q6UXV0 	J:164563 	
MGI:3607786	Gfral	GDNF family receptor alpha like	9		positive regulation of MAPK cascade			ISS	Q6UXV0 	J:342587 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of MAPK cascade			ISO	Q9UBU3 	J:164563 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of MAPK cascade			ISS	Q9UBU3 	J:342587 	
MGI:1917770	Glipr2	GLI pathogenesis-related 2	4		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000367196 Q9H4G4 	J:342605 	
MGI:1917770	Glipr2	GLI pathogenesis-related 2	4		positive regulation of ERK1 and ERK2 cascade			ISO	Q9H4G4 	J:164563 	
MGI:95772	Gnai2	G protein subunit alpha i2	9		positive regulation of ERK1 and ERK2 cascade			IEA	ENSRNOP00000022550 P04897 	J:342605 	
MGI:95772	Gnai2	G protein subunit alpha i2	9		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:620243 	J:155856 	
MGI:2653863	Gpbar1	G protein-coupled bile acid receptor 1	1		positive regulation of ERK1 and ERK2 cascade			IEA	ENSRNOP00000075574 Q80T02 	J:342605 	
MGI:2653863	Gpbar1	G protein-coupled bile acid receptor 1	1		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:631400 	J:155856 	
MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5		negative regulation of ERK1 and ERK2 cascade			IEA	ENSP00000380277 Q99527 	J:342605 	
MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5		negative regulation of ERK1 and ERK2 cascade			ISO	Q99527 	J:164563 	
MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5		positive regulation of ERK1 and ERK2 cascade			IDA		J:174852 	
MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5		positive regulation of ERK1 and ERK2 cascade			IDA		J:201283 	
MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:619845 	J:155856 	
MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5		positive regulation of ERK1 and ERK2 cascade			ISO	Q99527 	J:164563 	
MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5		positive regulation of ERK1 and ERK2 cascade			ISS	O08878 	J:342587 	
MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5		positive regulation of MAPK cascade			IDA		J:201910 	
MGI:1934765	Gpnmb	glycoprotein (transmembrane) nmb	6		positive regulation of ERK1 and ERK2 cascade	happens in brain		IC	GO:0001934 	J:215633 	
MGI:1934765	Gpnmb	glycoprotein (transmembrane) nmb	6		positive regulation of ERK1 and ERK2 cascade	uses UniProtKB:P28862		IDA		J:129206 	
MGI:1313297	Gpr37	G protein-coupled receptor 37	6		positive regulation of MAPK cascade			IBA	MGI:1313297 MGI:1928503 O15354 O60883 PTN002517510 	J:161428 	
MGI:1313297	Gpr37	G protein-coupled receptor 37	6		positive regulation of MAPK cascade			IMP		J:213894 	
MGI:1313297	Gpr37	G protein-coupled receptor 37	6		positive regulation of MAPK cascade			ISO	O15354 	J:164563 	
MGI:1928503	Gpr37l1	G protein-coupled receptor 37-like 1	1		positive regulation of MAPK cascade			IBA	MGI:1313297 MGI:1928503 O15354 O60883 PTN002517510 	J:161428 	
MGI:1928503	Gpr37l1	G protein-coupled receptor 37-like 1	1		positive regulation of MAPK cascade			IGI	Q9QY42 	J:213894 	
MGI:1928503	Gpr37l1	G protein-coupled receptor 37-like 1	1		positive regulation of MAPK cascade			ISO	O60883 	J:164563 	
MGI:1918361	Gpr39	G protein-coupled receptor 39	1		positive regulation of MAP kinase activity	uses Mapk1,uses Mapk3		IMP		J:228528 	
MGI:2685064	Gpr55	G protein-coupled receptor 55	1		positive regulation of ERK1 and ERK2 cascade			ISO	Q9Y2T6 	J:164563 	
MGI:2685064	Gpr55	G protein-coupled receptor 55	1		positive regulation of ERK1 and ERK2 cascade			ISS	Q9Y2T6 	J:342587 	
MGI:2685211	Gpr101	G protein-coupled receptor 101	X		positive regulation of MAPK cascade			IBA	MGI:104773 P07550 P13945 P35348 P35368 PTN001205212 RGD:2055 	J:161428 	
MGI:2442034	Gpr183	G protein-coupled receptor 183	14		positive regulation of ERK1 and ERK2 cascade			ISO	P32249 	J:164563 	
MGI:2442034	Gpr183	G protein-coupled receptor 183	14		positive regulation of ERK1 and ERK2 cascade			ISS	P32249 	J:342587 	
MGI:1891751	Gps2	G protein pathway suppressor 2	11		negative regulation of JNK cascade			IMP		J:259118 	
MGI:1891751	Gps2	G protein pathway suppressor 2	11		negative regulation of JNK cascade			ISO	Q13227 	J:164563 	
MGI:1918770	Grap	GRB2-related adaptor protein	11		regulation of MAPK cascade			IBA	MGI:95805 PTN005273574 	J:161428 	
MGI:1333842	Grap2	GRB2-related adaptor protein 2	15		regulation of MAPK cascade			IBA	MGI:95805 PTN005273574 	J:161428 	
MGI:95805	Grb2	growth factor receptor bound protein 2	11		regulation of MAPK cascade			IBA	MGI:95805 PTN005273574 	J:161428 	
MGI:95805	Grb2	growth factor receptor bound protein 2	11		regulation of MAPK cascade			IGI	MGI:1930016 	J:94527 	
MGI:103232	Grb10	growth factor receptor bound protein 10	11		ERK1 and ERK2 cascade			IMP		J:246383 	
MGI:1344337	Grem1	gremlin 1, DAN family BMP antagonist	2	NOT	regulation of stress-activated MAPK cascade			IDA		J:183226 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		regulation of JNK cascade			IEA	ENSRNOP00000068172 P42260 	J:342605 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		regulation of JNK cascade			ISO	RGD:2733 	J:155856 	
MGI:95821	Grin2b	glutamate receptor, ionotropic, NMDA2B (epsilon 2)	6		regulation of MAPK cascade			ISO	RGD:2738 	J:155856 	
MGI:1351338	Grm1	glutamate receptor, metabotropic 1	10		positive regulation of MAPK cascade			IDA		J:69456 	
MGI:1351341	Grm4	glutamate receptor, metabotropic 4	17		positive regulation of MAPK cascade			ISO	Q14833 	J:164563 	
MGI:1351342	Grm5	glutamate receptor, metabotropic 5	7		positive regulation of MAPK cascade			IEA	ENSRNOP00000022059 P31424 	J:342605 	
MGI:1351342	Grm5	glutamate receptor, metabotropic 5	7		positive regulation of MAPK cascade			ISO	RGD:2746 	J:155856 	
MGI:1889850	Gsdme	gasdermin E	6		positive regulation of MAPK cascade			ISO	O60443 	J:164563 	
MGI:1889850	Gsdme	gasdermin E	6		positive regulation of MAPK cascade			ISS	O60443 	J:342587 	
MGI:95851	Gsn	gelsolin	2		positive regulation of p38MAPK cascade			ISO	RGD:1303089 	J:155856 	
MGI:95865	Gstp1	glutathione S-transferase, pi 1	19		negative regulation of ERK1 and ERK2 cascade			IDA		J:172998 	
MGI:95865	Gstp1	glutathione S-transferase, pi 1	19		negative regulation of ERK1 and ERK2 cascade			ISO	P09211 	J:164563 	
MGI:95865	Gstp1	glutathione S-transferase, pi 1	19		negative regulation of JUN kinase activity			ISO	P09211 	J:164563 	
MGI:95865	Gstp1	glutathione S-transferase, pi 1	19		negative regulation of MAP kinase activity			ISO	P09211 	J:164563 	
MGI:95865	Gstp1	glutathione S-transferase, pi 1	19		negative regulation of stress-activated MAPK cascade			IDA		J:172998 	
MGI:95865	Gstp1	glutathione S-transferase, pi 1	19		regulation of ERK1 and ERK2 cascade			IDA		J:172907 	
MGI:95865	Gstp1	glutathione S-transferase, pi 1	19		regulation of stress-activated MAPK cascade			IDA		J:172907 	
MGI:95864	Gstp2	glutathione S-transferase, pi 2	19		negative regulation of ERK1 and ERK2 cascade			ISO	P09211 	J:164563 	
MGI:95864	Gstp2	glutathione S-transferase, pi 2	19		negative regulation of JUN kinase activity			ISO	P09211 	J:164563 	
MGI:95864	Gstp2	glutathione S-transferase, pi 2	19		negative regulation of MAP kinase activity			ISO	P09211 	J:164563 	
MGI:2385078	Gstp3	glutathione S-transferase pi 3	19		negative regulation of ERK1 and ERK2 cascade			ISO	P09211 	J:164563 	
MGI:2385078	Gstp3	glutathione S-transferase pi 3	19		negative regulation of JUN kinase activity			ISO	P09211 	J:164563 	
MGI:2385078	Gstp3	glutathione S-transferase pi 3	19		negative regulation of MAP kinase activity			ISO	P09211 	J:164563 	
MGI:3782108	Gstp-ps	glutathione S-transferase, pi, pseudogene	1		negative regulation of ERK1 and ERK2 cascade			ISO	P09211 	J:164563 	
MGI:3782108	Gstp-ps	glutathione S-transferase, pi, pseudogene	1		negative regulation of JUN kinase activity			ISO	P09211 	J:164563 	
MGI:3782108	Gstp-ps	glutathione S-transferase, pi, pseudogene	1		negative regulation of MAP kinase activity			ISO	P09211 	J:164563 	
MGI:1889341	Hacd3	3-hydroxyacyl-CoA dehydratase 3	9		JNK cascade			IDA		J:62736 	
MGI:103580	Hand2	heart and neural crest derivatives expressed 2	8		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000352565 P61296 	J:342605 	
MGI:103580	Hand2	heart and neural crest derivatives expressed 2	8		positive regulation of ERK1 and ERK2 cascade			ISO	P61296 	J:164563 	
MGI:103580	Hand2	heart and neural crest derivatives expressed 2	8		positive regulation of p38MAPK cascade			IEA	ENSP00000352565 P61296 	J:342605 	
MGI:103580	Hand2	heart and neural crest derivatives expressed 2	8		positive regulation of p38MAPK cascade			ISO	P61296 	J:164563 	
MGI:2159682	Havcr2	hepatitis A virus cellular receptor 2	11		positive regulation of ERK1 and ERK2 cascade			IDA		J:127314 	
MGI:2385650	Hcrtr1	hypocretin (orexin) receptor 1	4		positive regulation of ERK1 and ERK2 cascade			IDA		J:179764 	
MGI:1343091	Hdac3	histone deacetylase 3	18		negative regulation of JNK cascade			IEA	ENSP00000302967 O15379 	J:342605 	
MGI:1343091	Hdac3	histone deacetylase 3	18		negative regulation of JNK cascade			ISO	O15379 	J:164563 	
MGI:96071	Hesx1	homeobox gene expressed in ES cells	14		ERK1 and ERK2 cascade			IMP		J:294762 	
MGI:96079	Hgf	hepatocyte growth factor	5		positive regulation of MAPK cascade			IDA		J:92782 	
MGI:96079	Hgf	hepatocyte growth factor	5		positive regulation of MAPK cascade			ISO	P14210 	J:164563 	
MGI:96079	Hgf	hepatocyte growth factor	5		regulation of p38MAPK cascade			IDA		J:204089 	
MGI:1314872	Hipk2	homeodomain interacting protein kinase 2	6		positive regulation of JNK cascade			ISO	Q9H2X6 	J:164563 	
MGI:1314872	Hipk2	homeodomain interacting protein kinase 2	6		positive regulation of JNK cascade			ISS	Q9H2X6 	J:342587 	
MGI:1314882	Hipk3	homeodomain interacting protein kinase 3	2		negative regulation of JUN kinase activity			IMP		J:65176 	
MGI:96113	Hmgb1	high mobility group box 1	5		positive regulation of ERK1 and ERK2 cascade			IDA		J:126243 	
MGI:96113	Hmgb1	high mobility group box 1	5		positive regulation of ERK1 and ERK2 cascade			ISO	P09429 	J:164563 	
MGI:96113	Hmgb1	high mobility group box 1	5		positive regulation of JNK cascade			ISO	P09429 	J:164563 	
MGI:96113	Hmgb1	high mobility group box 1	5		positive regulation of MAPK cascade			ISO	P09429 	J:164563 	
MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	13		negative regulation of MAP kinase activity			IGI	MGI:97306 	J:103691 	
MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	13		negative regulation of MAP kinase activity	negatively regulates MAP kinase activity		IGI	MGI:97306 	J:103961 	
MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	13		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:2803 	J:155856 	
MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	13		positive regulation of stress-activated MAPK cascade			ISO	RGD:2803 	J:155856 	
MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	13		regulation of ERK1 and ERK2 cascade			IGI	MGI:97306 	J:103691 	
MGI:96224	Hras	Harvey rat sarcoma virus oncogene	7		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000309845 P01112 	J:342605 	
MGI:96224	Hras	Harvey rat sarcoma virus oncogene	7		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:2827 	J:155856 	
MGI:96224	Hras	Harvey rat sarcoma virus oncogene	7		positive regulation of ERK1 and ERK2 cascade			ISO	P01112 	J:164563 	
MGI:96224	Hras	Harvey rat sarcoma virus oncogene	7		positive regulation of JNK cascade			IEA	ENSP00000309845 P01112 	J:342605 	
MGI:96224	Hras	Harvey rat sarcoma virus oncogene	7		positive regulation of JNK cascade			ISO	P01112 	J:164563 	
MGI:96224	Hras	Harvey rat sarcoma virus oncogene	7		positive regulation of MAP kinase activity			ISO	P01112 	J:164563 	
MGI:96224	Hras	Harvey rat sarcoma virus oncogene	7		positive regulation of MAPK cascade			ISO	P01112 	J:164563 	
MGI:2429635	Hrh4	histamine receptor H4	18		regulation of MAPK cascade			IEA	IPR008102 	J:72247 	
MGI:96238	Hsf1	heat shock factor 1	15		MAPK cascade			ISO	Q00613 	J:164563 	
MGI:96238	Hsf1	heat shock factor 1	15		MAPK cascade			ISS	Q00613 	J:342587 	
MGI:105053	Hsph1	heat shock 105kDa/110kDa protein 1	5		negative regulation of p38MAPK cascade		PR:Q61699-1PR:Q61699-2	IGI	MGI:1346865 	J:143134 	
MGI:109521	Htr2a	5-hydroxytryptamine (serotonin) receptor 2A	14		positive regulation of ERK1 and ERK2 cascade			IEA	ENSRNOP00000013408 P14842 	J:342605 	
MGI:109521	Htr2a	5-hydroxytryptamine (serotonin) receptor 2A	14		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000437737 P28223 	J:342605 	
MGI:109521	Htr2a	5-hydroxytryptamine (serotonin) receptor 2A	14		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:61800 	J:155856 	
MGI:109521	Htr2a	5-hydroxytryptamine (serotonin) receptor 2A	14		positive regulation of ERK1 and ERK2 cascade			ISO	P28223 	J:164563 	
MGI:109323	Htr2b	5-hydroxytryptamine (serotonin) receptor 2B	1		ERK1 and ERK2 cascade			IMP		J:161157 	
MGI:109323	Htr2b	5-hydroxytryptamine (serotonin) receptor 2B	1		ERK1 and ERK2 cascade			IMP		J:39559 	
